,Unnamed: 0,RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelType,VehOdo,Nationality,AAAP,AACP,ARAP,ARCP,CAAP,CACP,CRAP,CRCP,BYRNO,VNST,VehBCost,WarrantyCost,PurchYear,PurchMonth,PurchDay,PurchWeekDay,EngineLiters,NumCylinders,4X4,WheelDrive,NumDoors,PCA1,PCA2,IsBadBuy
9324,17485,37091,6/23/2010,MANHEIM,2005.0,5.0,CHRYSLER,CARAVAN GRAND,SXT,MINIVAN,BLUE,AUTO,Alloy,79864,AMERICAN,5965.0,7355.0,9529.0,11131.0,5720.0,7478.0,10180.0,11991.0,20833,TX,6625.0,1623,2010.0,6.0,23.0,Wednesday,3.8,6.0,NO,Front,5.0,1857.0295360402786,-1768.4469144325474,1
9325,17518,39901,9/30/2010,MANHEIM,2004.0,6.0,FORD,MOUNTAINEER,58.83331267629277,SUV,RED,AUTO,Alloy,77446,AMERICAN,5969.0,7757.0,9920.0,11830.0,6376.0,7752.0,10248.0,11761.0,835,AZ,8110.0,1155,2010.0,9.0,30.0,Thursday,4.0,6.0,NO,0,4.0,2635.8272979108037,-1637.4261702406573,1
9326,17522,7861,8/24/2009,MANHEIM,2001.0,8.0,GM,2500 SILVERADO,LS,CAB,GREEN,AUTO,Alloy,96489,AMERICAN,2266.0,2798.0,2947.0,3522.0,2266.0,2798.0,2947.0,3522.0,17675,NC,8400.0,1641,2009.0,8.0,24.0,Monday,6.0,6.0,0,0,5.0,-14989.934803667002,875.3598367809567,1
9327,17529,15148,9/30/2009,MANHEIM,2006.0,3.0,KIA,OPTIMA,LX,SEDAN,MAROON,AUTO,Alloy,89825,KOREAN,6341.0,8054.0,7348.0,9198.0,5448.0,7083.0,6384.0,8150.0,16926,CA,6000.0,853,2009.0,9.0,30.0,Wednesday,2.7,6.0,0,0,4.0,-2606.8826630954527,1576.160662441222,1
9328,17533,20680,8/5/2009,MANHEIM,2006.0,3.0,GM,CTS,Bas,SEDAN,BLACK,AUTO,Alloy,57282,AMERICAN,14847.0,16837.0,16535.0,18684.0,13097.0,15379.0,16900.0,19234.0,19064,TX,10635.0,1251,2009.0,8.0,5.0,Wednesday,3.693394505934709,7.0,0,0,4.0,23500.12299926552,2266.747677950231,1
9329,17544,18801,2/10/2009,MANHEIM,2006.0,3.0,CHRYSLER,DURANGO,SXT,SUV,BLACK,AUTO,Alloy,46030,AMERICAN,8080.0,9586.0,9226.0,10853.0,5950.0,7587.0,6926.0,8694.0,22916,CO,8230.0,905,2009.0,2.0,10.0,Tuesday,3.7,6.0,NO,0,4.0,525.2195029347816,1483.6425660228158,1
9330,17547,26247,12/8/2010,OTHER,2006.0,4.0,KIA,OPTIMA,EX,SEDAN,BLACK,AUTO,UNKNOWN,89553,KOREAN,4982.0,6189.0,8115.0,9189.0,4982.0,6189.0,8115.0,9189.0,18880,SC,4500.0,853,2010.0,12.0,8.0,Wednesday,4.334111638265707,4.0,0,0,4.0,-2683.954720194235,-1020.8306500547243,1
9331,17573,19074,9/29/2009,MANHEIM,2007.0,2.0,GM,ION,2,SEDAN,WHITE,AUTO,Covers,66513,AMERICAN,6596.0,7824.0,7624.0,8950.0,5936.0,7359.0,6911.0,8448.0,25100,CO,6260.0,728,2009.0,9.0,29.0,Tuesday,2.2,4.0,0,0,4.0,-2047.989946185644,1704.7504671355814,1
9332,17602,67123,2/18/2009,ADESA,2004.0,5.0,CHRYSLER,PACIFICA,60.66314377287339,SPORT,BLUE,AUTO,Covers,75226,AMERICAN,6446.0,7425.0,7462.0,8519.0,6764.0,7800.0,7805.0,8924.0,17212,TX,8710.0,1389,2009.0,2.0,18.0,Wednesday,3.5,6.0,NO,Front,4.0,-1539.4519892790731,1980.908407733716,1
9333,17606,21307,1/22/2009,MANHEIM,2004.0,5.0,CHRYSLER,SEBRING,LX,SEDAN,RED,AUTO,Alloy,69982,AMERICAN,3153.0,4269.0,3905.0,5111.0,3692.0,4581.0,4487.0,5447.0,20833,TX,4360.0,1020,2009.0,1.0,22.0,Thursday,2.4,4.0,0,0,4.0,-10882.192621234242,1317.4746055859066,1
9334,17607,65804,4/15/2010,MANHEIM,2003.0,7.0,FORD,WINDSTAR,LX,MINIVAN,WHITE,AUTO,Covers,69425,AMERICAN,3278.0,4358.0,6268.0,7132.0,2703.0,3558.0,5997.0,7051.0,19619,FL,5015.0,1906,2010.0,4.0,15.0,Thursday,3.8,6.0,NO,Front,4.0,-8510.015167992453,-1865.129943673829,1
9335,17615,49490,12/2/2010,OTHER,2002.0,8.0,GM,BONNEVILLE,SE,SEDAN,SILVER,AUTO,Alloy,86680,AMERICAN,2703.0,3657.0,5551.0,6548.0,3241.0,4014.0,6133.0,6952.0,25100,OK,5345.0,2712,2010.0,12.0,2.0,Thursday,3.3571707619596904,7.0,0,0,4.0,-9097.605239312592,-1378.0697291511995,1
9336,17618,23139,3/11/2010,MANHEIM,2002.0,8.0,GM,S SERIES,SL2,SEDAN,SILVER,AUTO,Covers,84410,AMERICAN,2422.0,3283.0,4678.0,6061.0,2645.0,3580.0,5043.0,6570.0,18880,SC,4440.0,2063,2010.0,3.0,11.0,Thursday,3.8254754415485768,6.0,0,0,4.0,-10714.187070777243,-1173.4440177783515,1
9337,17648,3909,6/24/2009,OTHER,2006.0,3.0,GM,COBALT,LS,SEDAN,OTHER,AUTO,UNKNOWN,60944,AMERICAN,4824.0,5901.0,5710.0,6873.0,4824.0,5901.0,5710.0,6873.0,19619,AL,5400.0,728,2009.0,6.0,24.0,Wednesday,2.2,4.0,0,0,4.0,-6657.099360873261,1512.1698936652715,1
9338,17664,42235,9/15/2010,OTHER,2007.0,3.0,FORD,EDGE,SE,SPORT,RED,AUTO,Alloy,87095,AMERICAN,14620.0,16181.0,18515.0,20317.0,14151.0,15659.0,17906.0,19612.0,52492,NC,9410.0,1633,2010.0,9.0,15.0,Wednesday,3.690814519784024,6.0,NO,Front,4.0,25566.311602176942,769.3370499694157,1
9339,17673,70572,2/19/2009,ADESA,2005.0,4.0,CHRYSLER,STRATUS,SXT,SEDAN,SILVER,AUTO,Covers,74662,AMERICAN,3927.0,4704.0,4741.0,5580.0,3831.0,4985.0,4637.0,5884.0,19662,TX,5880.0,1155,2009.0,2.0,19.0,Thursday,2.4,4.0,0,0,4.0,-9598.976801141187,1319.6074338996539,1
9340,17686,24609,7/1/2009,MANHEIM,2002.0,7.0,GM,GRAND AM,SE,SEDAN,WHITE,AUTO,Covers,74363,AMERICAN,2244.0,3332.0,2924.0,4099.0,2103.0,3101.0,2771.0,3849.0,21973,FL,4000.0,1806,2009.0,7.0,1.0,Wednesday,2.2,4.0,0,0,4.0,-14482.602482836333,884.5441811048661,1
9341,17700,72780,8/5/2009,ADESA,2008.0,1.0,GM,GRAND PRIX,Bas,SEDAN,SILVER,AUTO,Covers,76679,AMERICAN,9421.0,10293.0,10675.0,11616.0,9338.0,10184.0,10585.0,11499.0,18881,GA,7100.0,1974,2009.0,8.0,5.0,Wednesday,3.8,6.0,0,0,4.0,6372.923996922285,2428.3269499657545,1
9342,17721,71083,2/11/2010,ADESA,2007.0,3.0,CHRYSLER,SEBRING,Bas,SEDAN,BLUE,AUTO,Covers,61560,AMERICAN,7545.0,8992.0,10840.0,12448.0,8304.0,9693.0,11855.0,12868.0,19662,TX,7230.0,1020,2010.0,2.0,11.0,Thursday,3.961527531510353,4.0,0,0,4.0,6359.420384899146,-237.18793803779198,1
9343,17724,49641,3/25/2009,OTHER,2005.0,4.0,GM,IMPALA,Bas,SEDAN,WHITE,AUTO,UNKNOWN,80945,AMERICAN,5128.0,6460.0,6038.0,7477.0,5042.0,6338.0,5945.0,7345.0,835,AZ,5770.0,2152,2009.0,3.0,25.0,Wednesday,3.4,6.0,0,0,4.0,-5530.703809204096,1577.0301799973347,1
9344,17729,53339,8/4/2009,OTHER,2008.0,1.0,CHRYSLER,CALIBER,SE,WAGON,BEIGE,AUTO,Covers,48761,AMERICAN,7245.0,7837.0,8325.0,8964.0,7764.0,8444.0,8885.0,9620.0,99761,OK,7100.0,693,2009.0,8.0,4.0,Tuesday,2.0,4.0,0,0,4.0,533.148705100818,2175.153539643112,1
9345,17736,14357,10/20/2010,MANHEIM,2005.0,5.0,FORD,TAURUS,SE,SEDAN,SILVER,AUTO,Alloy,79751,AMERICAN,3178.0,4337.0,6405.0,8741.0,3178.0,4425.0,6209.0,7846.0,23359,CA,4155.0,920,2010.0,10.0,20.0,Wednesday,1.4019579962835234,5.0,0,0,4.0,-7020.576259998294,-2222.6712144607113,1
9346,17743,41213,5/6/2010,MANHEIM,2004.0,6.0,GM,MALIBU,Cla,SEDAN,GOLD,AUTO,Covers,87492,AMERICAN,2968.0,4080.0,6230.0,7351.0,2915.0,4070.0,5962.0,6907.0,17675,SC,4940.0,1243,2010.0,5.0,6.0,Thursday,3.162623322759388,4.0,0,0,4.0,-8460.384339275739,-1787.6932549361138,1
9347,17751,52404,12/22/2010,MANHEIM,2001.0,9.0,FORD,TAURUS,LX,SEDAN,RED,AUTO,Covers,76861,AMERICAN,1872.0,2585.0,4108.0,5054.0,2159.0,3038.0,4442.0,5612.0,53245,TX,3635.0,1220,2010.0,12.0,22.0,Wednesday,3.6474053760431517,5.0,0,0,4.0,-12661.404387496166,-1088.3884189086198,1
9348,17758,17376,7/27/2010,MANHEIM,2008.0,2.0,GM,G6,Bas,SEDAN,BEIGE,AUTO,Covers,60786,AMERICAN,8475.0,9763.0,12613.0,13978.0,8502.0,9829.0,12140.0,13873.0,25100,TX,6185.0,923,2010.0,7.0,27.0,Tuesday,3.4152891810838493,4.0,0,0,4.0,8792.989917825242,-1095.4436670560615,1
9349,17790,2189,4/7/2009,ADESA,2006.0,3.0,FORD,FIVE HUNDRED,SE,SEDAN,BEIGE,AUTO,UNKNOWN,76890,AMERICAN,6266.0,7716.0,7267.0,8833.0,6266.0,7716.0,7267.0,8833.0,19619,OH,6630.0,1506,2009.0,4.0,7.0,Tuesday,3.0,6.0,0,0,4.0,-1860.0293467127847,1882.113508369286,1
9350,17791,28605,1/20/2010,MANHEIM,2003.0,7.0,GM,VUE,125.60725498483664,SUV,SILVER,AUTO,Covers,71501,AMERICAN,3794.0,4906.0,7213.0,8765.0,3772.0,4550.0,7215.0,8064.0,8172,FL,5100.0,1689,2010.0,1.0,20.0,Wednesday,3.0,6.0,NO,0,4.0,-5652.057231605943,-2126.1277959092527,1
9351,17794,65646,2/19/2009,MANHEIM,2004.0,5.0,FORD,ESCAPE,Lim,SUV,GREEN,AUTO,Alloy,62810,AMERICAN,7219.0,8750.0,8297.0,9950.0,6987.0,8419.0,8046.0,9593.0,19619,FL,7745.0,1215,2009.0,2.0,19.0,Thursday,3.0,6.0,YES,0,4.0,644.1522361542394,1986.7410191125095,1
9352,17799,45510,8/19/2010,OTHER,2003.0,7.0,FORD,WINDSTAR,LX,MINIVAN,SILVER,AUTO,Covers,93557,AMERICAN,2481.0,3581.0,5540.0,7130.0,2515.0,3653.0,5675.0,6949.0,3453,CO,4065.0,2506,2010.0,8.0,19.0,Thursday,3.8,6.0,NO,Front,4.0,-9463.548168870346,-2051.389182121141,1
9353,17803,40487,9/30/2010,MANHEIM,2007.0,3.0,SUZUKI,FORENZA,-20.944331874354923,SEDAN,RED,AUTO,Alloy,69631,JAPANESE,4336.0,5441.0,7732.0,9398.0,4477.0,5324.0,8102.0,9634.0,8655,TX,5170.0,533,2010.0,9.0,30.0,Thursday,4.886950633040562,6.0,0,0,4.0,-3435.457465283269,-2100.5172871511186,1
9354,17806,4972,6/19/2009,MANHEIM,2005.0,4.0,GM,COLORADO PICKUP,Bas,CAB,WHITE,AUTO,Covers,74947,AMERICAN,10163.0,11366.0,11476.0,12775.0,8423.0,11573.0,9597.0,12999.0,20234,AZ,7100.0,1506,2009.0,6.0,19.0,Friday,3.5,5.0,YES,0,5.0,8126.823700905446,2444.213257894103,1
9355,17817,39839,6/17/2010,MANHEIM,2004.0,6.0,CHRYSLER,PT CRUISER,Bas,SEDAN,WHITE,AUTO,Covers,53145,AMERICAN,3713.0,4756.0,7181.0,8296.0,3024.0,3863.0,6276.0,7449.0,835,AZ,4805.0,1086,2010.0,6.0,17.0,Thursday,3.712786816143683,7.0,0,0,4.0,-6974.500731580468,-2281.87556736786,1
9356,17822,12046,3/2/2010,OTHER,2006.0,4.0,GM,ION,2,SEDAN,RED,AUTO,UNKNOWN,69955,AMERICAN,5205.0,6192.0,8219.0,9508.0,5282.0,6299.0,8319.0,9648.0,3453,UT,5095.0,728,2010.0,3.0,2.0,Tuesday,3.7168145791796934,6.0,0,0,4.0,-2061.5092333852967,-1081.6021124574188,1
9357,17841,12203,4/7/2009,OTHER,2003.0,6.0,HYUNDAI,SONATA,Bas,SEDAN,BLACK,AUTO,Alloy,71586,KOREAN,2489.0,3566.0,3188.0,4351.0,2489.0,3566.0,3188.0,4351.0,21053,CA,4190.0,1103,2009.0,4.0,7.0,Tuesday,2.8151223256210156,4.0,0,0,4.0,-13506.228532812833,1010.9847244399831,1
9358,17871,60492,2/6/2009,ADESA,2003.0,6.0,FORD,FOCUS,ZX3,COUPE,GREY,AUTO,Alloy,51643,AMERICAN,2755.0,3488.0,3475.0,4267.0,2860.0,3798.0,3589.0,4602.0,16926,CA,4730.0,1220,2009.0,2.0,6.0,Friday,2.3,4.0,0,0,2.0,-12939.705270347044,1099.7860269228959,1
9359,17899,38629,3/19/2009,MANHEIM,2002.0,7.0,GM,IMPALA,Bas,SEDAN,MAROON,AUTO,Alloy,94074,AMERICAN,3342.0,4282.0,4109.0,5125.0,2941.0,3914.0,3676.0,4727.0,19064,TX,4160.0,2651,2009.0,3.0,19.0,Thursday,3.4,6.0,0,0,4.0,-11775.091120884848,1023.8465686698064,1
9360,17902,60327,7/30/2010,ADESA,2004.0,6.0,GM,GRAND AM,SE,SEDAN,GOLD,AUTO,Alloy,79534,AMERICAN,2805.0,3826.0,6132.0,6871.0,3106.0,4479.0,5981.0,7256.0,18880,TN,4950.0,1506,2010.0,7.0,30.0,Friday,4.175853747904903,4.0,0,0,4.0,-8485.084918817687,-1520.2177487170984,1
9361,17905,38831,8/6/2009,MANHEIM,2006.0,3.0,FORD,TAURUS,SE,SEDAN,GREY,AUTO,Alloy,94728,AMERICAN,4493.0,5753.0,5352.0,6713.0,4531.0,5737.0,5393.0,6696.0,8655,TX,3760.0,1053,2009.0,8.0,6.0,Thursday,3.0,6.0,0,0,4.0,-7335.150035283155,1473.4008752914265,1
9362,17908,64306,4/7/2010,ADESA,2006.0,4.0,FORD,FOCUS,ZX4,SEDAN,GREY,AUTO,Alloy,67078,AMERICAN,4719.0,5758.0,8239.0,8922.0,4649.0,5921.0,8228.0,9480.0,21053,AZ,5355.0,1020,2010.0,4.0,7.0,Wednesday,2.332093749096136,8.0,0,0,4.0,-2988.545658093712,-1542.9931757052805,1
9363,17917,28313,10/21/2009,MANHEIM,2004.0,5.0,HYUNDAI,ACCENT,GL,SEDAN,SILVER,AUTO,Covers,74815,KOREAN,2491.0,3183.0,3190.0,3938.0,2347.0,2903.0,3035.0,3635.0,20928,FL,3900.0,920,2009.0,10.0,21.0,Wednesday,1.6,4.0,0,0,4.0,-14400.703217159522,862.6472860935808,1
9364,17947,6127,7/16/2009,MANHEIM,2006.0,3.0,CHRYSLER,SEBRING,Tou,SEDAN,RED,AUTO,Alloy,75506,AMERICAN,4934.0,6025.0,5829.0,7007.0,4930.0,6051.0,5824.0,7035.0,18111,GA,4310.0,1272,2009.0,7.0,16.0,Thursday,2.7,6.0,0,0,4.0,-6296.246054049408,1543.2698447235746,1
9365,17966,55459,4/6/2010,OTHER,2008.0,2.0,CHRYSLER,PT CRUISER,Bas,SEDAN,RED,AUTO,UNKNOWN,51813,AMERICAN,7342.0,7851.0,10457.0,10931.0,6820.0,7416.0,10170.0,10706.0,99761,OK,6800.0,1086,2010.0,4.0,6.0,Tuesday,4.6401184383052465,7.0,0,0,4.0,2480.813820279867,-759.2051513287372,1
9366,17967,220,4/19/2010,ADESA,2005.0,5.0,GM,COBALT,Bas,SEDAN,BLACK,AUTO,UNKNOWN,69430,AMERICAN,4481.0,5568.0,7335.0,8281.0,4009.0,5044.0,6971.0,8771.0,5546,FL,5600.0,728,2010.0,4.0,19.0,Monday,3.0682729890321028,5.0,0,0,4.0,-4958.729785796212,-1296.359294771264,1
9367,18001,58954,2/5/2009,MANHEIM,2006.0,3.0,CHRYSLER,PACIFICA,Bas,SPORT,BLUE,AUTO,Covers,86172,AMERICAN,7936.0,9209.0,9071.0,10446.0,6678.261537841629,8073.179278869159,8297.522701367121,10015.89453168141,16926,CA,7040.0,1503,2009.0,2.0,5.0,Thursday,3.5,6.0,NO,Front,4.0,1562.126393353382,1460.5793559295184,1
9368,18011,46329,2/24/2009,MANHEIM,2006.0,3.0,GM,VUE,77.4161207715558,SUV,SILVER,AUTO,Alloy,68622,AMERICAN,10927.0,12468.0,12301.0,13965.0,10910.0,12330.0,12283.0,13816.0,23359,CA,8640.0,1313,2009.0,2.0,24.0,Tuesday,3.0,6.0,YES,0,4.0,11832.904320405703,2863.633005788072,1
9369,18019,9098,2/16/2009,MANHEIM,2006.0,3.0,GM,IMPALA,LS,SEDAN,GREY,AUTO,Alloy,72708,AMERICAN,6707.0,7760.0,7744.0,8881.0,7194.0,8203.0,8270.0,9359.0,18880,NC,7100.0,1974,2009.0,2.0,16.0,Monday,3.5,6.0,0,0,4.0,-490.2217522536228,2091.363151718169,1
9370,18029,4123,7/14/2010,OTHER,2003.0,7.0,CHRYSLER,1500 RAM PICKUP,Lar,CAB,WHITE,AUTO,Alloy,86564,AMERICAN,7543.0,9252.0,11383.0,13652.0,6937.0,8550.0,10873.0,12287.0,17212,TX,11085.0,1283,2010.0,7.0,14.0,Wednesday,5.7,7.0,NO,0,4.0,5754.293194059682,-1556.8045692358935,1
9371,18046,67098,1/7/2009,ADESA,2002.0,7.0,FORD,RANGER PICKUP,Edg,CAB,WHITE,AUTO,UNKNOWN,85678,AMERICAN,2905.0,4233.0,3637.0,5072.0,4544.0,6118.0,5408.0,7107.0,20207,TX,5180.0,894,2009.0,1.0,7.0,Wednesday,3.0,6.0,NO,0,2.0,-9315.023166629533,1831.9486784359292,1
9372,18049,6726,7/27/2010,MANHEIM,2005.0,5.0,GM,COBALT,Bas,SEDAN,GOLD,AUTO,Covers,80730,AMERICAN,4311.0,5323.0,7468.0,8257.0,3847.0,5033.0,6963.0,8022.0,52117,AZ,5740.0,853,2010.0,7.0,27.0,Tuesday,4.139459392435233,6.0,0,0,4.0,-5404.8523438483835,-1402.336694392206,1
9373,18051,24541,5/27/2009,MANHEIM,2005.0,4.0,CHRYSLER,STRATUS,SXT,SEDAN,WHITE,AUTO,Covers,46542,AMERICAN,5569.0,6584.0,6515.0,7611.0,5569.0,6584.0,6515.0,7611.0,99750,FL,5800.0,975,2009.0,5.0,27.0,Wednesday,2.7,6.0,0,0,4.0,-4565.743008971885,1661.7279928589676,1
9374,18057,30018,4/28/2010,MANHEIM,2002.0,8.0,NISSAN,XTERRA,SE,UTILITY,YELLOW,AUTO,Alloy,89563,JAPANESE,5015.0,5708.0,7205.0,8118.0,5148.0,6044.0,7637.0,8966.0,21973,FL,7050.0,894,2010.0,4.0,28.0,Wednesday,3.807739149039268,6.0,NO,0,4.0,-3877.3551198980604,-241.37224711195046,1
9375,18060,9888,3/16/2010,MANHEIM,2005.0,5.0,KIA,SEDONA,EX,WAGON,WHITE,AUTO,Covers,59135,KOREAN,4869.0,6066.0,8732.0,9988.0,4167.0,5539.0,7660.0,9720.0,16044,MD,5335.0,1086,2010.0,3.0,16.0,Tuesday,3.6148937557401126,5.0,0,0,4.0,-2610.666367119826,-2284.436062230488,1
9376,18063,52595,3/11/2010,MANHEIM,2004.0,6.0,FORD,ION,XLT,SUV,BLACK,AUTO,Alloy,84282,AMERICAN,8939.0,10386.0,12155.0,14211.0,8735.0,10272.0,12367.0,14095.0,1081,MS,9925.0,1113,2010.0,3.0,11.0,Thursday,5.4,8.0,NO,0,4.0,9442.143964046352,-433.2260058264885,1
9377,18070,34118,11/10/2009,MANHEIM,2002.0,7.0,CHRYSLER,LIBERTY,Spo,SUV,GREEN,AUTO,Special,80717,AMERICAN,4405.0,5471.0,5257.0,6409.0,4506.0,5789.0,7558.0,9189.0,22916,CO,6860.0,1283,2009.0,11.0,10.0,Tuesday,3.1701034563372743,6.0,YES,0,4.0,-5777.749780269179,529.0625384183405,1
9378,18113,56040,7/24/2009,OTHER,2004.0,5.0,GM,MALIBU,LT,SEDAN,SILVER,AUTO,UNKNOWN,78527,AMERICAN,4404.0,5807.0,5256.0,6772.0,4404.0,5807.0,5256.0,6772.0,18880,GA,6200.0,1272,2009.0,7.0,24.0,Friday,3.5,6.0,0,0,4.0,-7392.497816174838,1474.3048996602336,1
9379,18121,27868,6/3/2009,MANHEIM,2004.0,5.0,GM,TRAILBLAZER,Nor,SUV,RED,AUTO,Alloy,70950,AMERICAN,7045.0,8519.0,8109.0,9701.0,7045.0,8519.0,8109.0,9701.0,5546,FL,8300.0,1974,2009.0,6.0,3.0,Wednesday,4.2,6.0,YES,0,4.0,462.53785093372915,2052.3799224164577,1
9380,18127,57474,5/12/2010,OTHER,2005.0,5.0,TOYOTA,HIGHLANDER,Bas,UTILITY,SILVER,AUTO,Alloy,84895,JAPANESE,11023.0,12672.0,15535.0,17276.0,11997.0,13808.0,15597.0,18124.0,8655,IL,6875.0,594,2010.0,5.0,12.0,Wednesday,1.9339733230783345,6.0,NO,0,4.0,18286.231744919383,-144.20070887138294,1
9381,18134,52365,12/15/2010,MANHEIM,2004.0,6.0,CHRYSLER,1500 RAM PICKUP,ST,CAB,GOLD,AUTO,Alloy,85306,AMERICAN,6593.0,8248.0,10367.0,12114.0,7346.0,8875.0,11433.0,12499.0,25100,TX,7540.0,983,2010.0,12.0,15.0,Wednesday,4.7,5.0,NO,0,4.0,4662.859406110119,-1073.8156426961016,1
9382,18140,51681,12/23/2009,MANHEIM,2004.0,5.0,CHRYSLER,PT CRUISER,Bas,SEDAN,WHITE,MANUAL,Covers,68720,AMERICAN,3387.0,4320.0,6804.0,8039.0,4180.0,5061.0,7235.0,7952.0,1231,CO,3825.0,1215,2009.0,12.0,23.0,Wednesday,3.1188225085262737,4.0,0,0,4.0,-6162.748642957747,-1610.7850058423319,1
9383,18154,51283,4/21/2009,MANHEIM,2003.0,6.0,GM,TRAILBLAZER,LS,SUV,GREEN,AUTO,Alloy,74317,AMERICAN,5612.0,6802.0,6561.0,7846.0,5612.0,6802.0,6561.0,7846.0,22916,CO,7200.0,2274,2009.0,4.0,21.0,Tuesday,4.2,6.0,YES,0,4.0,-4173.840133927831,1699.619254377562,1
9384,18163,51909,9/29/2010,MANHEIM,2004.0,6.0,TOYOTA,TACOMA PICKUP,Bas,CAB,BLACK,AUTO,Covers,61192,JAPANESE,6422.0,6811.0,9811.0,10298.0,5981.0,6591.0,9820.0,10431.0,22916,CO,7970.0,533,2010.0,9.0,29.0,Wednesday,2.4,4.0,NO,0,5.0,609.1274962183488,-1494.5054965223426,1
9385,18168,21663,3/19/2009,OTHER,2004.0,5.0,GM,L SERIES,LW3,WAGON,GOLD,AUTO,UNKNOWN,65991,AMERICAN,5109.0,7745.0,6018.0,8865.0,5109.0,7745.0,6018.0,8865.0,3453,ID,5850.0,1898,2009.0,3.0,19.0,Thursday,3.0,6.0,0,0,4.0,-3446.776446026869,1823.4792860694479,1
9386,18169,62134,10/1/2010,ADESA,2006.0,4.0,GM,MALIBU,LS,SEDAN,WHITE,AUTO,UNKNOWN,82633,AMERICAN,7490.9128908737475,8779.827474908565,12555.438789784543,13868.047704780349,7546.990787155162,8979.705362124434,11841.439590807158,13326.975177102231,23359,CA,6990.0,1373,2010.0,10.0,1.0,Friday,3.974356534086376,6.0,0,0,4.0,7223.224987905236,-2288.069833214834,1
9387,18177,4175,9/7/2010,OTHER,2002.0,8.0,FORD,FOCUS,ZTS,SEDAN,BLACK,AUTO,Alloy,85754,AMERICAN,2314.0,3272.0,4989.0,7054.0,2697.0,3446.0,5499.0,6384.0,17212,TX,4755.0,1543,2010.0,9.0,7.0,Tuesday,3.01125949232699,8.0,0,0,4.0,-10161.166306776146,-1830.5671215634707,1
9388,18180,70117,1/14/2010,ADESA,2004.0,6.0,FORD,TAURUS,SE,SEDAN,SILVER,AUTO,Alloy,89873,AMERICAN,3199.0,4377.0,6611.0,7555.0,2852.0,4018.0,6124.0,7401.0,20740,FL,4200.0,983,2010.0,1.0,14.0,Thursday,3.875093846824652,7.0,0,0,4.0,-7843.308160116623,-2022.8424047224269,1
9389,18190,31671,12/4/2009,OTHER,2008.0,1.0,CHRYSLER,SEBRING,LX,SEDAN,RED,AUTO,UNKNOWN,36119,AMERICAN,7900.0,8527.0,11272.0,12110.0,7806.0,8419.0,11432.0,12248.0,99761,TX,7700.0,762,2009.0,12.0,4.0,Friday,4.8973373375295095,4.0,0,0,4.0,5369.083903344711,-874.7474798083398,1
9390,18219,52011,12/1/2010,MANHEIM,2004.0,6.0,CHRYSLER,PT CRUISER,Bas,SEDAN,GOLD,MANUAL,Covers,83772,AMERICAN,3547.0,4617.0,6614.0,7787.0,3527.0,4591.0,6347.0,7691.0,22916,CO,4440.0,1503,2010.0,12.0,1.0,Wednesday,4.550510370706181,6.0,0,0,4.0,-6979.74833721028,-1497.2229209599955,1
9391,18226,30742,11/24/2010,MANHEIM,2001.0,9.0,MAZDA,TRIBUTE,LX,UTILITY,WHITE,AUTO,Alloy,73817,JAPANESE,3379.0,4261.0,6579.0,7246.0,4207.0,5351.0,7155.0,8382.0,5546,FL,5750.0,1689,2010.0,11.0,24.0,Wednesday,2.2793541256811354,6.0,YES,0,4.0,-6344.743282759373,-1161.9403174623453,1
9392,18228,8174,2/22/2010,MANHEIM,2003.0,7.0,GMC,YUKON,Den,UTILITY,BLACK,AUTO,Alloy,95353,AMERICAN,10067.0,11700.0,14035.0,16144.0,11079.0,13110.0,15134.0,17558.0,17675,NC,11500.0,2218,2010.0,2.0,22.0,Monday,6.0,8.0,YES,0,4.0,15758.178368996694,-219.8747045113033,1
9393,18237,39876,9/23/2010,MANHEIM,2007.0,3.0,GM,COBALT,LS,COUPE,WHITE,MANUAL,Covers,72424,AMERICAN,5636.0,6912.0,9552.0,10478.0,4945.0,5689.0,8505.0,9152.0,20234,AZ,4585.0,803,2010.0,9.0,23.0,Thursday,2.499612420374393,5.0,0,0,2.0,-1229.7895164838835,-1948.0694926147312,1
9394,18241,26233,12/1/2010,OTHER,2007.0,3.0,CHRYSLER,CARAVAN GRAND,SXT,MINIVAN,MAROON,AUTO,UNKNOWN,88722,AMERICAN,8361.0,10607.0,13426.0,15734.0,8361.0,10607.0,13426.0,15734.0,52492,SC,7650.0,1763,2010.0,12.0,1.0,Wednesday,3.8,6.0,NO,Front,4.0,11500.24340799796,-2220.1298961512434,1
9395,18248,42447,3/4/2009,MANHEIM,2005.0,4.0,CHRYSLER,NEON,SXT,SEDAN,RED,AUTO,Alloy,69870,AMERICAN,4136.0,5169.0,4967.0,6083.0,3626.0,4618.0,4416.0,5487.0,20740,VA,5020.0,630,2009.0,3.0,4.0,Wednesday,2.0,4.0,0,0,4.0,-9520.453374658293,1150.0834937316524,1
9396,18252,53652,10/26/2009,OTHER,2008.0,1.0,CHRYSLER,SEBRING,Bas,CONVERTIBLE,BLUE,AUTO,Covers,51629,AMERICAN,8497.0,9181.0,9677.0,10415.0,8879.0,9703.0,12860.0,13956.0,99761,OK,7500.0,920,2009.0,10.0,26.0,Monday,2.4,4.0,0,0,2.0,6432.759048637869,1200.0240228702226,1
